*******************************************************************************
 Revised: June 21, 2016                 Mars                            499 / 4
 
 PHYSICAL DATA (updated 2019-Oct-29):
  Vol. mean radius (km) = 3389.92+-0.04   Density (g/cm^3)      =  3.933(5+-4)
  Mass x10^23 (kg)      =    6.4171       Flattening, f         =  1/169.779
  Volume (x10^10 km^3)  =   16.318        Equatorial radius (km)=  3396.19
  Sidereal rot. period  =   24.622962 hr  Sid. rot. rate, rad/s =  0.0000708822 
  Mean solar day (sol)  =   88775.24415 s Polar gravity m/s^2   =  3.758
  Core radius (km)      = ~1700           Equ. gravity  m/s^2   =  3.71
  Geometric Albedo      =    0.150                                              

  GM (km^3/s^2)         = 42828.375214    Mass ratio (Sun/Mars) = 3098703.59
  GM 1-sigma (km^3/s^2) = +- 0.00028      Mass of atmosphere, kg= ~ 2.5 x 10^16
  Mean temperature (K)  =  210            Atmos. pressure (bar) =    0.0056 
  Obliquity to orbit    =   25.19 deg     Max. angular diam.    =  17.9"
  Mean sidereal orb per =    1.88081578 y Visual mag. V(1,0)    =  -1.52
  Mean sidereal orb per =  686.98 d       Orbital speed,  km/s  =  24.13
  Hill's sphere rad. Rp =  319.8          Escape speed, km/s    =   5.027
                                 Perihelion  Aphelion    Mean
  Solar Constant (W/m^2)         717         493         589
  Maximum Planetary IR (W/m^2)   470         315         390
  Minimum Planetary IR (W/m^2)    30          30          30
*******************************************************************************


*******************************************************************************
Ephemeris / WWW_USER Wed Nov 17 17:38:20 2021 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Mars (499)                      {source: mar097}
Center body name: Sun (10)                        {source: mar097}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2030-Jan-04 00:00:00.0000 TDB
Stop  time      : A.D. 2032-Jan-04 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Output units    : AU-D
Output type     : GEOMETRIC cartesian states
Output format   : 3 (position, velocity, LT, range, range-rate)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
2462875.500000000, A.D. 2031-Jan-09 00:00:00.0000, -1.636256410221884E+00,  2.814189875136310E-01,  4.600932157331529E-02, -1.850928434496715E-03, -1.259484865898812E-02, -2.185979328541606E-04,  9.592662254255627E-03,  1.660917982381141E+00, -3.166282681379942E-04,
2462876.500000000, A.D. 2031-Jan-10 00:00:00.0000, -1.638054470165509E+00,  2.688151849007626E-01,  4.578923998326464E-02, -1.745161879579255E-03, -1.261262256343403E-02, -2.215631515107232E-04,  9.590805473915168E-03,  1.660596490831135E+00, -3.263522835162318E-04,
2462877.500000000, A.D. 2031-Jan-11 00:00:00.0000, -1.639746675555115E+00,  2.561940106164203E-01,  4.556619944426653E-02, -1.639220138197986E-03, -1.262959172890056E-02, -2.245158010208899E-04,  9.588892576434865E-03,  1.660265282899565E+00, -3.360609433181283E-04,
2462878.500000000, A.D. 2031-Jan-12 00:00:00.0000, -1.641332853619555E+00,  2.435562702913102E-01,  4.534021260955321E-02, -1.533108018608701E-03, -1.264575437889889E-02, -2.274557254639994E-04,  9.586923651965687E-03,  1.659924374195585E+00, -3.457537658512320E-04,
2462879.500000000, A.D. 2031-Jan-13 00:00:00.0000, -1.642812836402609E+00,  2.309027713197410E-01,  4.511129228705421E-02, -1.426830354598714E-03, -1.266110874271170E-02, -2.303827642198124E-04,  9.584898793426668E-03,  1.659573780807630E+00, -3.554302591456001E-04,
2462880.500000000, A.D. 2031-Jan-14 00:00:00.0000, -1.644186460780232E+00,  2.182343228523517E-01,  4.487945143999914E-02, -1.320391996189264E-03, -1.267565306564930E-02, -2.332967572176902E-04,  9.582818096515724E-03,  1.659213519305278E+00, -3.650899319917763E-04,
2462881.500000000, A.D. 2031-Jan-15 00:00:00.0000, -1.645453568478093E+00,  2.055517357897449E-01,  4.464470318749697E-02, -1.213797803351434E-03, -1.268938561068842E-02, -2.361975482281084E-04,  9.580681659720883E-03,  1.658843606741204E+00, -3.747323004742829E-04,
2462882.500000000, A.D. 2031-Jan-16 00:00:00.0000, -1.646614006088363E+00,  1.928558227768057E-01,  4.440706080464157E-02, -1.107052648092978E-03, -1.270230465029057E-02, -2.390849835933441E-04,  9.578489584325535E-03,  1.658464060652082E+00, -3.843568848996341E-04,
2462883.500000000, A.D. 2031-Jan-17 00:00:00.0000, -1.647667625086242E+00,  1.801473981963868E-01,  4.416653772230101E-02, -1.000161417545584E-03, -1.271440845632506E-02, -2.419589102973229E-04,  9.576241974409275E-03,  1.658074899058736E+00, -3.939632058675963E-04,
2462884.500000000, A.D. 2031-Jan-18 00:00:00.0000, -1.648614281847607E+00,  1.674272781620856E-01,  4.392314752719589E-02, -8.931290147181713E-04, -1.272569529549958E-02, -2.448191753418444E-04,  9.573938936852525E-03,  1.657676140466937E+00, -4.035507836990922E-04,
2462885.500000000, A.D. 2031-Jan-19 00:00:00.0000, -1.649453837668309E+00,  1.546962805112624E-01,  4.367690396255580E-02, -7.859603626300319E-04, -1.273616343385247E-02, -2.476656240993300E-04,  9.571580581348714E-03,  1.657267803869515E+00, -4.131191355345743E-04,
2462886.500000000, A.D. 2031-Jan-20 00:00:00.0000, -1.650186158784114E+00,  1.419552247988958E-01,  4.342782092893571E-02, -6.786604122411336E-04, -1.274581114763218E-02, -2.504980975160782E-04,  9.569167020418587E-03,  1.656849908748831E+00, -4.226677689605299E-04,
2462887.500000000, A.D. 2031-Jan-21 00:00:00.0000, -1.650811116390126E+00,  1.292049322911778E-01,  4.317591248460033E-02, -5.712341435183814E-04, -1.275463673103584E-02, -2.533164325658994E-04,  9.566698369418852E-03,  1.656422475078281E+00, -4.321961817982828E-04,
2462888.500000000, A.D. 2031-Jan-22 00:00:00.0000, -1.651328586659831E+00,  1.164462259577205E-01,  4.292119284548512E-02, -4.636865560973414E-04, -1.276263849293597E-02, -2.561204667758307E-04,  9.564174746545712E-03,  1.655985523322903E+00, -4.417038712452985E-04,
2462889.500000000, A.D. 2031-Jan-23 00:00:00.0000, -1.651738450764987E+00,  1.036799304629528E-01,  4.266367638530814E-02, -3.560226603364713E-04, -1.276981474955047E-02, -2.589100420119641E-04,  9.561596272840861E-03,  1.655539074440417E+00, -4.511903425381689E-04,
2462890.500000000, A.D. 2031-Jan-24 00:00:00.0000, -1.652040594896753E+00,  9.090687215823748E-02,  4.240337763609636E-02, -2.482474772137334E-04, -1.277616382213683E-02, -2.616850043677137E-04,  9.558963072203018E-03,  1.655083149883219E+00, -4.606551093397337E-04,
2462891.500000000, A.D. 2031-Jan-25 00:00:00.0000, -1.652234910287063E+00,  7.812787907513881E-02,  4.214031128871590E-02, -1.403660459290135E-04, -1.278168403618479E-02, -2.644452006894555E-04,  9.556275271399042E-03,  1.654617771600314E+00, -4.700976865347945E-04,
2462892.500000000, A.D. 2031-Jan-26 00:00:00.0000, -1.652321293229598E+00,  6.534378091861229E-02,  4.187449219305243E-02, -3.238343311941755E-05, -1.278637371783476E-02, -2.671904742619581E-04,  9.553533000070138E-03,  1.654142962038377E+00, -4.795175813109340E-04,
2462893.500000000, A.D. 2031-Jan-27 00:00:00.0000, -1.652299645101186E+00,  5.255540905885139E-02,  4.160593535815240E-02,  7.569526234555676E-05, -1.279023119426606E-02, -2.699206627755669E-04,  9.550736390737705E-03,  1.653658744142780E+00, -4.889142889923858E-04,
2462894.500000000, A.D. 2031-Jan-28 00:00:00.0000, -1.652169872384710E+00,  3.976359652202575E-02,  4.133465595279621E-02,  1.838649128387247E-04, -1.279325480414256E-02, -2.726356007994203E-04,  9.547885578815534E-03,  1.653165141359692E+00, -4.982872974796603E-04,
2462895.500000000, A.D. 2031-Jan-29 00:00:00.0000, -1.651931886692980E+00,  2.696917798124456E-02,  4.106066930632670E-02,  2.921203700156672E-04, -1.279544290758984E-02, -2.753351244306397E-04,  9.544980702625602E-03,  1.652662177638822E+00, -5.076360958392344E-04,
2462896.500000000, A.D. 2031-Jan-30 00:00:00.0000, -1.651585604792149E+00,  1.417298974828790E-02,  4.078399090911938E-02,  4.004564680640889E-04, -1.279679388348487E-02, -2.780190729254658E-04,  9.542021903409052E-03,  1.652149877435316E+00, -5.169601774814367E-04,
2462897.500000000, A.D. 2031-Jan-31 00:00:00.0000, -1.651130948624366E+00,  1.375869765140058E-03,  4.050463641253346E-02,  5.088680216237950E-04, -1.279730611836893E-02, -2.806872872411671E-04,  9.539009325330219E-03,  1.651628265710454E+00, -5.262590380609935E-04,
2462898.500000000, A.D. 2031-Feb-01 00:00:00.0000, -1.650567845330923E+00, -1.142134240556591E-02,  4.022262162886412E-02,  6.173498247612151E-04, -1.279697799809578E-02, -2.833396091097777E-04,  9.535943115481142E-03,  1.651097367932433E+00, -5.355321749411650E-04,
2462899.500000000, A.D. 2031-Feb-02 00:00:00.0000, -1.649896227277004E+00, -2.421780559052139E-02,  3.993796253182204E-02,  7.258966496909276E-04, -1.279580790768071E-02, -2.859758804139918E-04,  9.532823423893149E-03,  1.650557210078374E+00, -5.447790866882421E-04,
2462900.500000000, A.D. 2031-Feb-03 00:00:00.0000, -1.649116032077641E+00, -3.701267701498896E-02,  3.965067525741592E-02,  8.345032396196706E-04, -1.279379423828386E-02, -2.885959403664428E-04,  9.529650403553164E-03,  1.650007818637139E+00, -5.539992665045693E-04,
2462901.500000000, A.D. 2031-Feb-04 00:00:00.0000, -1.648227202623598E+00, -4.980511231172151E-02,  3.936077610464964E-02,  9.431643008537546E-04, -1.279093539652594E-02, -2.911996227292032E-04,  9.526424210417005E-03,  1.649449220611643E+00, -5.631921945570456E-04,
2462902.500000000, A.D. 2031-Feb-05 00:00:00.0000, -1.647229687106745E+00, -6.259426553108317E-02,  3.906828153575046E-02,  1.051874505959659E-03, -1.278722980877585E-02, -2.937867579898615E-04,  9.523145003417310E-03,  1.648881443520218E+00, -5.723573412457078E-04,
2462903.500000000, A.D. 2031-Feb-06 00:00:00.0000, -1.646123439045774E+00, -7.537928915272452E-02,  3.877320817628099E-02,  1.160628505732798E-03, -1.278267591716475E-02, -2.963571789395702E-04,  9.519812944471347E-03,  1.648304515397970E+00, -5.814941795315317E-04,
2462904.500000000, A.D. 2031-Feb-07 00:00:00.0000, -1.644908417313086E+00, -8.815933409736416E-02,  3.847557281558994E-02,  1.269420935691681E-03, -1.277727217479188E-02, -2.989107234199869E-04,  9.516428198493580E-03,  1.647718464798954E+00, -5.906021919498926E-04,
2462905.500000000, A.D. 2031-Feb-08 00:00:00.0000, -1.643584586162387E+00, -1.009335497374692E-01,  3.817539240746592E-02,  1.378246411903452E-03, -1.277101704425111E-02, -3.014472323394946E-04,  9.512990933409776E-03,  1.647123320798614E+00, -5.996808668885424E-04,
2462906.500000000, A.D. 2031-Feb-09 00:00:00.0000, -1.642151915255972E+00, -1.137010839074498E-01,  3.787268407051547E-02,  1.487099522033347E-03, -1.276390899457189E-02, -3.039665455029892E-04,  9.509501320166546E-03,  1.646519112995440E+00, -6.087296902535531E-04,
2462907.500000000, A.D. 2031-Feb-10 00:00:00.0000, -1.640610379691907E+00, -1.264610829148708E-01,  3.756746508828327E-02,  1.595974818494066E-03, -1.275594649725679E-02, -3.064684983571085E-04,  9.505959532737883E-03,  1.645905871512094E+00, -6.177481394969583E-04,
2462908.500000000, A.D. 2031-Feb-11 00:00:00.0000, -1.638959960032387E+00, -1.392126915531366E-01,  3.725975290965507E-02,  1.704866816758421E-03, -1.274712803063312E-02, -3.089529215931442E-04,  9.502365748136633E-03,  1.645283626997400E+00, -6.267356823693480E-04,
2462909.500000000, A.D. 2031-Feb-12 00:00:00.0000, -1.637200642333614E+00, -1.519550531146479E-01,  3.694956514974115E-02,  1.813769999458502E-03, -1.273745209331209E-02, -3.114196440897416E-04,  9.498720146432726E-03,  1.644652410629501E+00, -6.356917804914240E-04,
2462910.500000000, A.D. 2031-Feb-13 00:00:00.0000, -1.635332418175888E+00, -1.646873094034830E-01,  3.663691959068836E-02,  1.922678822413000E-03, -1.272691721117394E-02, -3.138684964710781E-04,  9.495022910769963E-03,  1.644012254118762E+00, -6.446158948848141E-04,
2462911.500000000, A.D. 2031-Feb-14 00:00:00.0000, -1.633355284692764E+00, -1.774086007479951E-01,  3.632183418190457E-02,  2.031587716505458E-03, -1.271552192975619E-02, -3.162993117930563E-04,  9.491274227374752E-03,  1.643363189709286E+00, -6.535074885530233E-04,
2462912.500000000, A.D. 2031-Feb-15 00:00:00.0000, -1.631269244599954E+00, -1.901180660143978E-01,  3.600432703996100E-02,  2.140491087045843E-03, -1.270326480257237E-02, -3.187119246590325E-04,  9.487474285561371E-03,  1.642705250179825E+00, -6.623660273516671E-04,
2462913.500000000, A.D. 2031-Feb-16 00:00:00.0000, -1.629074306225464E+00, -2.028148426213426E-01,  3.568441644883433E-02,  2.249383313665011E-03, -1.269014438660856E-02, -3.211061708914372E-04,  9.483623277742475E-03,  1.642038468845596E+00, -6.711909810694259E-04,
2462914.500000000, A.D. 2031-Feb-17 00:00:00.0000, -1.626770483541254E+00, -2.154980665542854E-01,  3.536212086068585E-02,  2.358258746541494E-03, -1.267615924586103E-02, -3.234818859936492E-04,  9.479721399445942E-03,  1.641362879561203E+00, -6.799818200205303E-04,
2462915.500000000, A.D. 2031-Feb-18 00:00:00.0000, -1.624357796195343E+00, -2.281668723791973E-01,  3.503745889671059E-02,  2.467111696887635E-03, -1.266130795840927E-02, -3.258389013203950E-04,  9.475768849331099E-03,  1.640678516723442E+00, -6.887380052935169E-04,
2462916.500000000, A.D. 2031-Feb-19 00:00:00.0000, -1.621836269543462E+00, -2.408203932569035E-01,  3.471044934759773E-02,  2.575936431594891E-03, -1.264558912340233E-02, -3.281770423624017E-04,  9.471765829199973E-03,  1.639985415273250E+00, -6.974589829211196E-04,
2462917.500000000, A.D. 2031-Feb-20 00:00:00.0000, -1.619205934680665E+00, -2.534577609592997E-01,  3.438111117370761E-02,  2.684727181258484E-03, -1.262900136359217E-02, -3.304961329731157E-04,  9.467712544007098E-03,  1.639283610697406E+00, -7.061441918045994E-04,
2462918.500000000, A.D. 2031-Feb-21 00:00:00.0000, -1.616466828473808E+00, -2.660781058867232E-01,  3.404946350541498E-02,  2.793478152517010E-03, -1.261154332238275E-02, -3.327960010575698E-04,  9.463609201872990E-03,  1.638573139030860E+00, -7.147930766566709E-04,
2462919.500000000, A.D. 2031-Feb-22 00:00:00.0000, -1.613618993594977E+00, -2.786805570847449E-01,  3.371552564374072E-02,  2.902183530244702E-03, -1.259321366065892E-02, -3.350764794122249E-04,  9.459456014100131E-03,  1.637854036859501E+00, -7.234050909492622E-04,
2462920.500000000, A.D. 2031-Feb-23 00:00:00.0000, -1.610662478554854E+00, -2.912642422600961E-01,  3.337931706086850E-02,  3.010837470170309E-03, -1.257401105405160E-02, -3.373374022311326E-04,  9.455253195185184E-03,  1.637126341322276E+00, -7.319796904248731E-04,
2462921.500000000, A.D. 2031-Feb-24 00:00:00.0000, -1.607597337735627E+00, -3.038282877971024E-01,  3.304085740029310E-02,  3.119434090982866E-03, -1.255393418796296E-02, -3.395786012979453E-04,  9.451000962826125E-03,  1.636390090112422E+00, -7.405163267139700E-04,
2462922.500000000, A.D. 2031-Feb-25 00:00:00.0000, -1.604423631424405E+00, -3.163718187756989E-01,  3.270016647698771E-02,  3.227967470513225E-03, -1.253298175567513E-02, -3.417999041808254E-04,  9.446699537931121E-03,  1.635645321479000E+00, -7.490144447060351E-04,
2462923.500000000, A.D. 2031-Feb-26 00:00:00.0000, -1.601141425848189E+00, -3.288939589904995E-01,  3.235726427807765E-02,  3.336431645543267E-03, -1.251115246751133E-02, -3.440011347600910E-04,  9.442349144634838E-03,  1.634892074229727E+00, -7.574734814403334E-04,
2462924.500000000, A.D. 2031-Feb-27 00:00:00.0000, -1.597750793209776E+00, -3.413938309697925E-01,  3.201217096379531E-02,  3.444820615163194E-03, -1.248844506480132E-02, -3.461821158523041E-04,  9.437950010317449E-03,  1.634130387734258E+00, -7.658928671087551E-04,
2462925.500000000, A.D. 2031-Feb-28 00:00:00.0000, -1.594251811722994E+00, -3.538705559943501E-01,  3.166490686800318E-02,  3.553128345619831E-03, -1.246485832165197E-02, -3.483426718888287E-04,  9.433502365616780E-03,  1.633360301926295E+00, -7.742720295007696E-04,
2462926.500000000, A.D. 2031-Mar-01 00:00:00.0000, -1.590644565646995E+00, -3.663232541169651E-01,  3.131549249813451E-02,  3.661348772686960E-03, -1.244039103361705E-02, -3.504826295209461E-04,  9.429006444433155E-03,  1.632581857304424E+00, -7.826103988168601E-04,
2462927.500000000, A.D. 2031-Mar-02 00:00:00.0000, -1.586929145321015E+00, -3.787510441832051E-01,  3.096394853516113E-02,  3.769475802511402E-03, -1.241504200808335E-02, -3.526018174352854E-04,  9.424462483935655E-03,  1.631795094933197E+00, -7.909074110981117E-04,
2462928.500000000, A.D. 2031-Mar-03 00:00:00.0000, -1.583105647200631E+00, -3.911530438524929E-01,  3.061029583410377E-02,  3.877503310438808E-03, -1.238881006405237E-02, -3.547000657391654E-04,  9.419870724574746E-03,  1.631000056445325E+00, -7.991625078884146E-04,
2462929.500000000, A.D. 2031-Mar-04 00:00:00.0000, -1.579174173894957E+00, -4.035283696184713E-01,  3.025455542486507E-02,  3.985425133981146E-03, -1.236169403706678E-02, -3.567772030368891E-04,  9.415231410096321E-03,  1.630196784044098E+00, -8.073751289543343E-04,
2462930.500000000, A.D. 2031-Mar-05 00:00:00.0000, -1.575134834203591E+00, -4.158761368291728E-01,  2.989674851283788E-02,  4.093235062961650E-03, -1.233369278452295E-02, -3.588330523914067E-04,  9.410544787550951E-03,  1.629385320504997E+00, -8.155447020369422E-04,
2462931.500000000, A.D. 2031-Mar-06 00:00:00.0000, -1.570987743153323E+00, -4.281954597086277E-01,  2.953689647917813E-02,  4.200926838651679E-03, -1.230480519095665E-02, -3.608674315718346E-04,  9.405811107300547E-03,  1.628565709176844E+00, -8.236706412576306E-04,
2462932.500000000, A.D. 2031-Mar-07 00:00:00.0000, -1.566733022035523E+00, -4.404854513802001E-01,  2.917502088111787E-02,  4.308494165373209E-03, -1.227503017047509E-02, -3.628801588663164E-04,  9.401030623028479E-03,  1.627737993983551E+00, -8.317523581846430E-04,
2462933.500000000, A.D. 2031-Mar-08 00:00:00.0000, -1.562370798444720E+00, -4.527452238901449E-01,  2.881114345259124E-02,  4.415930720215907E-03, -1.224436666485058E-02, -3.648710576229632E-04,  9.396203591753822E-03,  1.626902219426593E+00, -8.397892720399064E-04,
2462934.500000000, A.D. 2031-Mar-09 00:00:00.0000, -1.557901206317714E+00, -4.649738882301560E-01,  2.844528610493674E-02,  4.523230150246487E-03, -1.221281363988582E-02, -3.668399548938999E-04,  9.391330273843942E-03,  1.626058430587182E+00, -8.477808082994523E-04,
2462935.500000000, A.D. 2031-Mar-10 00:00:00.0000, -1.553324385972481E+00, -4.771705543597244E-01,  2.807747092729210E-02,  4.630386063745039E-03, -1.218037008040015E-02, -3.687866773260893E-04,  9.386410933022081E-03,  1.625206673127582E+00, -8.557263921675854E-04,
2462936.500000000, A.D. 2031-Mar-11 00:00:00.0000, -1.548640484147368E+00, -4.893343312298971E-01,  2.770772018680430E-02,  4.737392024555994E-03, -1.214703498523200E-02, -3.707110484833925E-04,  9.381445836375348E-03,  1.624346993292491E+00, -8.636254454090909E-04,
2462937.500000000, A.D. 2031-Mar-12 00:00:00.0000, -1.543849654041880E+00, -5.014643268086991E-01,  2.733605632921291E-02,  4.844241549895044E-03, -1.211280736971597E-02, -3.726128881330631E-04,  9.376435254370905E-03,  1.623479437911848E+00, -8.714773845250974E-04,
2462938.500000000, A.D. 2031-Mar-13 00:00:00.0000, -1.538952055359290E+00, -5.135596481072313E-01,  2.696250197996352E-02,  4.950928109416443E-03, -1.207768627893746E-02, -3.744920128119041E-04,  9.371379460880213E-03,  1.622604054405025E+00, -8.792816166861676E-04,
2462939.500000000, A.D. 2031-Mar-14 00:00:00.0000, -1.533947854349654E+00, -5.256194012059872E-01,  2.658707994524347E-02,  5.057445127463517E-03, -1.204167079956690E-02, -3.763482379537511E-04,  9.366278733202334E-03,  1.621720890784867E+00, -8.870375386046374E-04,
2462940.500000000, A.D. 2031-Mar-15 00:00:00.0000, -1.528837223851958E+00, -5.376426912821988E-01,  2.620981321236979E-02,  5.163785988051289E-03, -1.200476005645240E-02, -3.781813803649671E-04,  9.361133352080766E-03,  1.620829995660604E+00, -8.947445424950662E-04,
2462941.500000000, A.D. 2031-Mar-16 00:00:00.0000, -1.523620343335994E+00, -5.496286226390629E-01,  2.583072494980565E-02,  5.269944038474039E-03, -1.196695320079558E-02, -3.799912593107640E-04,  9.355943601719020E-03,  1.619931418240549E+00, -9.024020236685129E-04,
2462942.500000000, A.D. 2031-Mar-17 00:00:00.0000, -1.518297398945363E+00, -5.615762987364583E-01,  2.544983850749843E-02,  5.375912590203229E-03, -1.192824940521391E-02, -3.817776965423314E-04,  9.350709769802141E-03,  1.619025208335822E+00, -9.100093836803141E-04,
2462943.500000000, A.D. 2031-Mar-18 00:00:00.0000, -1.512868583541634E+00, -5.734848222219097E-01,  2.506717741766138E-02,  5.481684915065247E-03, -1.188864786720715E-02, -3.835405146253486E-04,  9.345432147521945E-03,  1.618111416364724E+00, -9.175660262966982E-04,
2462944.500000000, A.D. 2031-Mar-19 00:00:00.0000, -1.507334096748385E+00, -5.853532949614910E-01,  2.468276539548425E-02,  5.587254236072444E-03, -1.184814781375609E-02, -3.852795329652854E-04,  9.340111029598244E-03,  1.617190093356409E+00, -9.250713479699065E-04,
2462945.500000000, A.D. 2031-Mar-20 00:00:00.0000, -1.501694144994461E+00, -5.971808180719350E-01,  2.429662633942847E-02,  5.692613720190768E-03, -1.180674850539159E-02, -3.869945647752109E-04,  9.334746714294882E-03,  1.616261290953660E+00, -9.325247303006880E-04,
2462946.500000000, A.D. 2031-Mar-21 00:00:00.0000, -1.495948941557123E+00, -6.089664919550996E-01,  2.390878433136019E-02,  5.797756483034644E-03, -1.176444924198260E-02, -3.886854196896052E-04,  9.329339503436942E-03,  1.615325061415869E+00, -9.399255429547664E-04,
2462947.500000000, A.D. 2031-Mar-22 00:00:00.0000, -1.490098706605861E+00, -6.207094163339208E-01,  2.351926363689845E-02,  5.902675602152663E-03, -1.172124936647152E-02, -3.903519101719064E-04,  9.323889702432031E-03,  1.614381457622726E+00, -9.472731550405729E-04,
2462948.500000000, A.D. 2031-Mar-23 00:00:00.0000, -1.484143667246524E+00, -6.324086902880787E-01,  2.312808870590297E-02,  6.007364122865093E-03, -1.167714826291435E-02, -3.919938540680559E-04,  9.318397620289775E-03,  1.613430533077588E+00, -9.545669414326190E-04,
2462949.500000000, A.D. 2031-Mar-24 00:00:00.0000, -1.478084057564809E+00, -6.440634122890649E-01,  2.273528417269305E-02,  6.111815052576274E-03, -1.163214535087924E-02, -3.936110716451608E-04,  9.312863569633440E-03,  1.612472341909497E+00, -9.618062799134620E-04,
2462950.500000000, A.D. 2031-Mar-25 00:00:00.0000, -1.471920118669061E+00, -6.556726802360777E-01,  2.234087485589714E-02,  6.216021353819710E-03, -1.158624007890242E-02, -3.952033820214689E-04,  9.307287866706463E-03,  1.611506938874305E+00, -9.689905479167664E-04,
2462951.500000000, A.D. 2031-Mar-26 00:00:00.0000, -1.465652098733562E+00, -6.672355914936454E-01,  2.194488575839610E-02,  6.319975941818507E-03, -1.153943192175162E-02, -3.967706018426855E-04,  9.301670831382414E-03,  1.610534379356404E+00, -9.761191222873950E-04,
2462952.500000000, A.D. 2031-Mar-27 00:00:00.0000, -1.459280253043282E+00, -6.787512429302245E-01,  2.154734206781466E-02,  6.423671682873272E-03, -1.149172038750913E-02, -3.983125448919247E-04,  9.296012787181937E-03,  1.609554719371658E+00, -9.831913758696696E-04,
2462953.500000000, A.D. 2031-Mar-28 00:00:00.0000, -1.452804844039439E+00, -6.902187309567845E-01,  2.114826915729786E-02,  6.527101392552421E-03, -1.144310503171923E-02, -3.998290221863246E-04,  9.290314061290626E-03,  1.608568015570496E+00, -9.902066706526350E-04,
2462954.500000000, A.D. 2031-Mar-29 00:00:00.0000, -1.446226141364339E+00, -7.016371515657701E-01,  2.074769258586697E-02,  6.630257838688859E-03, -1.139358546408664E-02, -4.013198440434967E-04,  9.284574984570554E-03,  1.607574325239910E+00, -9.971643579641844E-04,
2462955.500000000, A.D. 2031-Mar-30 00:00:00.0000, -1.439544421905264E+00, -7.130056003715259E-01,  2.034563809818730E-02,  6.733133748184241E-03, -1.134316134035514E-02, -4.027848229698738E-04,  9.278795891566971E-03,  1.606573706304613E+00, -1.004063788333557E-03,
2462956.500000000, A.D. 2031-Mar-31 00:00:00.0000, -1.432759969838771E+00, -7.243231726522901E-01,  1.994213162436233E-02,  6.835721811310973E-03, -1.129183235192377E-02, -4.042237750278842E-04,  9.272977120517872E-03,  1.605566217328702E+00, -1.010904320361613E-03,
2462957.500000000, A.D. 2031-Apr-01 00:00:00.0000, -1.425873076676377E+00, -7.355889633926583E-01,  1.953719928025032E-02,  6.938014680472568E-03, -1.123959822490836E-02, -4.056365191025884E-04,  9.267119013368793E-03,  1.604551917518208E+00, -1.017685320706685E-03,
2462958.500000000, A.D. 2031-Apr-02 00:00:00.0000, -1.418884041310869E+00, -7.468020673257021E-01,  1.913086736800958E-02,  7.040004962936249E-03, -1.118645872415400E-02, -4.070228737666385E-04,  9.261221915786337E-03,  1.603530866723450E+00, -1.024406156507614E-03,
2462959.500000000, A.D. 2031-Apr-03 00:00:00.0000, -1.411793170062138E+00, -7.579615789755338E-01,  1.872316237635149E-02,  7.141685211161555E-03, -1.113241365569173E-02, -4.083826530473599E-04,  9.255286177166660E-03,  1.602503125440496E+00, -1.031066186435844E-03,
2462960.500000000, A.D. 2031-Apr-04 00:00:00.0000, -1.404600776722771E+00, -7.690665927018823E-01,  1.831411098052245E-02,  7.243047919419121E-03, -1.107746287050136E-02, -4.097156651987344E-04,  9.249312150644257E-03,  1.601468754812688E+00, -1.037664756822263E-03,
2462961.500000000, A.D. 2031-Apr-05 00:00:00.0000, -1.397307182604410E+00, -7.801162027469452E-01,  1.790374004245852E-02,  7.344085532225939E-03, -1.102160627215485E-02, -4.110217171466277E-04,  9.243300193107425E-03,  1.600427816633320E+00, -1.044201206228827E-03,
2462962.500000000, A.D. 2031-Apr-06 00:00:00.0000, -1.389912716584949E+00, -7.911095032830674E-01,  1.749207661120506E-02,  7.444790455868364E-03, -1.096484382105395E-02, -4.123006201418436E-04,  9.237250665216828E-03,  1.599380373348850E+00, -1.050674873912024E-03,
2462963.500000000, A.D. 2031-Apr-07 00:00:00.0000, -1.382417715155502E+00, -8.020455884600604E-01,  1.707914792320595E-02,  7.545155059428383E-03, -1.090717553050619E-02, -4.135521900523356E-04,  9.231163931418295E-03,  1.598326488061117E+00, -1.057085102821752E-03,
2462964.500000000, A.D. 2031-Apr-08 00:00:00.0000, -1.374822522466500E+00, -8.129235524529611E-01,  1.666498140215391E-02,  7.645171667941518E-03, -1.084860145899416E-02, -4.147762437786616E-04,  9.225040359948606E-03,  1.597266224528343E+00, -1.063431237899666E-03,
2462965.500000000, A.D. 2031-Apr-09 00:00:00.0000, -1.367127490373662E+00, -8.237424895116493E-01,  1.624960465867382E-02,  7.744832558091131E-03, -1.078912170445148E-02, -4.159725969010016E-04,  9.218880322842193E-03,  1.596199647166294E+00, -1.069712626060319E-03,
